No;Nama Dosen;ID Dosen;Judul;Tahun;Jenis Artikel Ilmiah;Database Artikel;Link
262;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Support Vector Machine Application for Classification of Tempe Fermentation Maturity with Information Gain Selection Feature;2023;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vEy_Ta0AAAAJ&pagesize=100&citation_for_view=vEy_Ta0AAAAJ:RGFaLdJalmkC
263;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;THE EFFECT OF THE PROJECT BASED LEARNING MODEL ON STUDENTS' SCIENCE PROCESS SKILLS.: A META-ANALYSIS;2023;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vEy_Ta0AAAAJ&cstart=100&pagesize=100&citation_for_view=vEy_Ta0AAAAJ:bnK-pcrLprsC
264;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Video-Based Lobster Species Identification Using YOLOv7;2023;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85189748452&origin=inward
265;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Voice classification of children with speech impairment using MFCC kernel-based SVM;2023;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163125152&origin=inward
266;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Betta Fish Image Classification Using Artificial Neural Networks with Gabor Extraction Features;2022;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85138404077&origin=inward
267;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Classification of Tempeh Maturity Using Decision Tree and Three Texture Features;2022;Penelitian;Google Scholar, Scopus, Garuda;http://joiv.org/index.php/joiv/article/view/983/573
268;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;DESAIN SISTEM PENENTUAN NILAI BONUS GAJI AKHIR TAHUN MENGGUNAKAN NAIVE BAYES DAN FUZZY MAMDANI;2022;Penelitian;Garuda;https://publishing-widyagama.ac.id/ejournal-v2/pws/article/view/3936/2094
269;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Image classification of starlings using artificial neural network and decision tree;2022;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85138377301&origin=inward
270;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;KINERJA SELEKSI FITUR N-GRAM PADA ANALISIS SENTIMEN ULASAN MOBILE GAME DI GOOGLE PLAYSTORE;2022;Penelitian;Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/4368/2409
271;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Klasifikasi Citra Burung Jalak Menggunakan Artificial Neural Network dan Random Forest;2022;Penelitian;Google Scholar, Garuda;http://jurnal.untan.ac.id/index.php/jepin/article/view/53480/75676594148
272;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Klasifikasi presiden republik indonesia menggunakan SVM Kernel Polynomial dengan Fitur Ektraksi Gabor;2022;Penelitian;Google Scholar, Garuda;https://jtiik.ub.ac.id/index.php/jtiik/article/view/6748/pdf
273;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Literasi Teknologi untuk Budidaya Jamur;2022;Pengabdian Masyarakat;Google Scholar, Garuda;https://ojs.uwgms.ac.id/index.php/abdimasmahakam/article/view/1513/868
274;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Method for obtain peak amplitude value on discrete electrocardiogram;2022;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134291090&origin=inward
275;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Optimalisasi Sistem Pakar Pemasaran Produk Herbal;2022;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vEy_Ta0AAAAJ&pagesize=100&citation_for_view=vEy_Ta0AAAAJ:IWHjjKOFINEC
276;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Rule-Based Control Strategy for Tempe Fermentation Incubator with Internet of Things Monitoring;2022;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85180527393&origin=inward
277;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Analysis of drug data mining with clustering technique using K-Means algorithm;2021;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85111117766&origin=inward
278;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Analysis of the Best Employee Selection Decision Support System Using Analytical Hierarchy Process (AHP);2021;Penelitian;Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85111128655&origin=inward
279;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Aplikasi Mesin Pengemas Untuk UKM Produk Herbal Angkung Dan Cacing;2021;Pengabdian Masyarakat;Google Scholar, Garuda;http://journal.unhas.ac.id/index.php/panritaabdi/article/view/12152/7229
280;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Classification of Starling Image Using Artificial Neural Networks;2021;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118874693&origin=inward
281;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Coffee Bean Quality Classification Using MultilayerPerceptron Based on LCH Color Feature;2021;Penelitian;Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105003019901&origin=inward
282;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;DAMPAK MBKM TERHADAP MAHASISWA MAGANG DI PLN UPDL PANDAAN;2021;Penelitian;Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/3438/1878
283;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Evaluation comparison of wave amount measurement results in brass-plated tire steel cord using RMSE and cosine similarity;2021;Penelitian;Google Scholar, Scopus, Garuda;https://ijeecs.iaescore.com/index.php/IJEECS/article/view/23903/14802
284;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Health education for the prevention of Covid-19 transmission with the 3M movement in Ngaglik District, Batu City, East Java;2021;Pengabdian Masyarakat;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vEy_Ta0AAAAJ&pagesize=100&citation_for_view=vEy_Ta0AAAAJ:70eg2SAEIzsC
285;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Image Classification of Canaries Using Artificial Neural Network;2021;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85138321141&origin=inward
286;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Klasifikasi Citra Burung Lovebird Menggunakan Decision Tree dengan Empat Jenis Evaluasi;2021;Penelitian;Google Scholar, Scopus, Garuda;https://jurnal.iaii.or.id/index.php/RESTI/article/view/3210/455
287;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Klasifikasi Kualitas Biji Kopi Menggunakan MultilayerPerceptron Berbasis Fitur Warna LCH;2021;Penelitian;Google Scholar, Garuda;https://jurnal.iaii.or.id/index.php/RESTI/article/view/3438/503
288;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Modeling financial statements for small and medium businesses in Worm-Made Fertilizer Using Finite State Automata (FSA);2021;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85111151325&origin=inward
289;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Temu Kembali Kemiripan Motif Citra Tenun Menggunakan Transformasi Wavelet Diskrit Dan GLCM;2021;Penelitian;Google Scholar, Scopus, Garuda;https://jurnal.iaii.or.id/index.php/RESTI/article/view/3484/495
290;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Tukino.(2021). Analysis of the best employee selection decision support system using Analytical Hierarchy Process (AHP);2021;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vEy_Ta0AAAAJ&pagesize=100&citation_for_view=vEy_Ta0AAAAJ:wbdj-CoPYUoC
291;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Aplikasi teknologi tepat guna untuk umkm pengolahan sampah organik sebagai pakan cacing;2020;Pengabdian Masyarakat;Google Scholar, Garuda;https://journal.unhas.ac.id/index.php/panritaabdi/article/view/7340/4915
292;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Design and development of automation system for measurement of flow nozzle robot spray based on programmable logic controller and human machine interface at PT ADM casting plant;2020;Penelitian;Google Scholar, Garuda;https://journal.unsika.ac.id/index.php/systematics/article/view/3771/2266
293;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Detection of Amplitude Peak and Duration of QRS Electrocardiogram Waves Using Discrete Data;2020;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vEy_Ta0AAAAJ&cstart=100&pagesize=100&citation_for_view=vEy_Ta0AAAAJ:kNdYIx-mwKoC
294;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Deteksi Puncak Amplitudo dan Durasi Gelombang QRS Elektrokardiogram Menggunakan Discrete Data;2020;Penelitian;Garuda;https://jurnal.iaii.or.id/index.php/RESTI/article/view/1658/247
295;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Identifikasi Jenis Burung Lovebird Menggunakan Fitur Histogram Dengan Evaluasi Sse;2020;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vEy_Ta0AAAAJ&pagesize=100&citation_for_view=vEy_Ta0AAAAJ:4DMP91E08xMC
296;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;LoveBird Type Classification Using Fuzzy Logic and Artificial Neural Networks With Three Levels Of Features;2020;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vEy_Ta0AAAAJ&pagesize=100&citation_for_view=vEy_Ta0AAAAJ:2P1L_qKh6hAC
297;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Model Supply Chain Management (SCM) Pada Pupuk Organik Berbahan Cacing;2020;Pengabdian Masyarakat;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/jointecs/article/view/1198/1017
298;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Noise Reduction in RTL-SDR using Least Mean Square and Recursive Least Square;2020;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vEy_Ta0AAAAJ&pagesize=100&citation_for_view=vEy_Ta0AAAAJ:8k81kl-MbHgC
299;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Optimisasi Parameter Support Vector Machine Berbasis Algoritma Genetika pada Klasifikasi Teks Pengaduan Masyarakat;2020;Penelitian;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/1904/1344
300;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Pelatihan Desain Kemasan Produk Untuk UKM Produk Herbal Dan Organik;2020;Pengabdian Masyarakat;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/2026/1428
301;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Pemberdayaan Kepada Kelompok Pengolah Sampah Organik Sebagai Pakan Cacing Di Kecamatan Sukun Kota Malang;2020;Pengabdian Masyarakat;Google Scholar, Garuda;https://ojs.uwgms.ac.id/index.php/abdimasmahakam/article/view/753/pdf
302;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Pengurangan Noise Pada RTL-SDR Menggunakan Least Mean Square Dan Recursive Least Square;2020;Penelitian;Garuda;https://jurnal.iaii.or.id/index.php/RESTI/article/view/1667/230
303;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Analisis Potensi dan Strategi Pemanfaatan Limbah Kelapa Sawit di Kabupaten Labuhanbatu. AGRISAINS: Jurnal Ilmiah Magister Agribisnis, 1 (2), 162–176;2019;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vEy_Ta0AAAAJ&pagesize=100&citation_for_view=vEy_Ta0AAAAJ:1qzjygNMrQYC
304;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Model Pengolahan Kas UMKM Sampah Organik untuk Pakan Cacing Menggunakan Finite State Automata;2019;Pengabdian Masyarakat;Google Scholar, Garuda;https://publikasi.mercubuana.ac.id/index.php/fifo/article/downloadSuppFile/7745/1117
305;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Pemasaran Pakan Cacing Berbahan Sampah Organik Menggunakan Fanspage Di Kecamatan Sukun Kota Malang;2019;Pengabdian Masyarakat;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/jointecs/article/view/1193/998
306;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Pembuatan Fanspage Untuk Pemasaran Pupuk;2019;Pengabdian Masyarakat;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vEy_Ta0AAAAJ&pagesize=100&citation_for_view=vEy_Ta0AAAAJ:LkGwnXOMwfcC
307;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Penerapan Algoritma Djikstra Pada Sistem Monitoring Petugas Lapangan Pemkab Bekasi Berbasis Android;2019;Penelitian;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/jointecs/article/downloadSuppFile/1078/29
308;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Penerapan Teknologi Untuk Mengontrol Suhu Dan Kelembaban Pada Budidaya Ayam Jenis Petelor;2019;Pengabdian Masyarakat;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/js/article/view/1340/1063
309;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;RTL-SDR Audio Signal Optimization Using Noise Reduction and Fast Fourier Transforms;2019;Penelitian;Google Scholar, Garuda;https://garuda.kemdiktisaintek.go.id/author/view/2489426
310;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Thermal optimization on incubator using fuzzy inference system based IoT;2019;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85073171131&origin=inward
311;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;New method for obtaining Peak Value R and the duration of each cycle of Electrocardiogram;2018;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85065261235&origin=inward
312;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Quality of Service Analysis on Go-Jek Mobile App for Students;2018;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vEy_Ta0AAAAJ&pagesize=100&citation_for_view=vEy_Ta0AAAAJ:_FxGoFyzp5QC
313;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;User experience measurement on go-jek mobile app in Malang City;2018;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85070806722&origin=inward
314;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Vice Presidential Election Prediction Period 2019-2024 using Simple Additive Weighting;2018;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vEy_Ta0AAAAJ&pagesize=100&citation_for_view=vEy_Ta0AAAAJ:UebtZRa9Y70C
315;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Arca detection and matching using Scale Invariant Feature Transform (SIFT) method of stereo camera;2017;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85049237279&origin=inward
316;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Modernisasi Usaha Jasa Servis Berbasis Mobile Aplication (servis Online) pada Smarthpone Sebagai Penunjang Pelayanan terhadap Konsumen;2017;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vEy_Ta0AAAAJ&cstart=100&pagesize=100&citation_for_view=vEy_Ta0AAAAJ:IjCSPb-OGe4C
317;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Sistem Aplikasi Mobile Online Untuk Penjualan Liquid Petroleum Gas;2017;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vEy_Ta0AAAAJ&pagesize=100&citation_for_view=vEy_Ta0AAAAJ:zYLM7Y9cAGgC
318;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Video minor stroke extraction using learning vector quantization;2017;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85039948437&origin=inward
319;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Video Object Extraction Berbasis Lvq Menggunakan Metrik Jarak Minkowski Dan Euclidean;2017;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vEy_Ta0AAAAJ&cstart=100&pagesize=100&citation_for_view=vEy_Ta0AAAAJ:Tyk-4Ss8FVUC
320;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Segmentasi Arca pada Museum Mpu Tantular Sidoarjo Menggunakan Learning Vector Quantization;2016;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vEy_Ta0AAAAJ&pagesize=100&citation_for_view=vEy_Ta0AAAAJ:W7OEmFMy1HYC
321;Aviv Yuniar Rahman, S.T., M.T., Ph.D.;10;Sistem Pengontrolan Inkubator Menggunakan Jaringan Wifi;2010;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vEy_Ta0AAAAJ&pagesize=100&citation_for_view=vEy_Ta0AAAAJ:bEWYMUwI8FkC
322;Syahroni Wahyu Iriananda, S.Kom., M.T.;11;Pemanfaatan Kecerdasan Buatan Untuk Mendukung Pengembangan Bahan Pembelajaran Pada SMK Widyagama Malang;2026;Pengabdian Masyarakat;Google Scholar, Garuda;http://jmm.unmerpas.ac.id/index.php/jmm/article/view/217/132
323;Syahroni Wahyu Iriananda, S.Kom., M.T.;11;Advancing End-To-End Indonesian Speech Emotion Recognition Using XLSR-Wav2Vec2;2025;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105029558167&origin=inward
324;Syahroni Wahyu Iriananda, S.Kom., M.T.;11;ANALISIS SENTIMEN ULASAN APLIKASI LINKEDIN BERBASIS LEXICON DAN LONG SHORT-TERM MEMORY (LSTM);2025;Penelitian;Google Scholar, Garuda;https://ejournal.itn.ac.id/index.php/jati/article/view/13042/7268
325;Syahroni Wahyu Iriananda, S.Kom., M.T.;11;PREDIKSI PENJUALAN WARUNG KOPI OI MENGGUNAKAN METODE RANDOM FOREST DAN XGBOOST;2025;Penelitian;Google Scholar, Garuda;https://ejournal.itn.ac.id/jati/article/view/13922/7779
326;Syahroni Wahyu Iriananda, S.Kom., M.T.;11;Analisis Sentimen Ulasan Pengunjung Wisata Laguna Waikuri Pada Google Maps Menggunakan Multi Kelas Support Vector Machine;2024;Penelitian;Google Scholar, Garuda;https://ejournal.itn.ac.id/index.php/jati/article/view/11229/6506
327;Syahroni Wahyu Iriananda, S.Kom., M.T.;11;Analyzing inceptionv3 and inceptionresnetv2 with data augmentation for rice leaf disease classification;2024;Penelitian;Google Scholar, Garuda;https://faith.futuretechsci.org/index.php/FAITH/article/view/4/1
328;Syahroni Wahyu Iriananda, S.Kom., M.T.;11;Deteksi Objek Video Bahasa Isyarat Untuk Anak Tuna Rungu dan Tuna Wicara Menggunakan YOLOv8;2024;Pengabdian Masyarakat;Garuda;https://penerbitadm.pubmedia.id/index.php/KOMITEK/article/view/1895/2154
329;Syahroni Wahyu Iriananda, S.Kom., M.T.;11;Inovasi Mesin Tempering Coklat Berbasis IoT Untuk Meningkatkan Kapasitas Produksi Dan Kualitas Produk Pada UKM Tithiek Tenger;2024;Pengabdian Masyarakat;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=joldEW8AAAAJ&pagesize=100&citation_for_view=joldEW8AAAAJ:mVmsd5A6BfQC
330;Syahroni Wahyu Iriananda, S.Kom., M.T.;11;Integrating SMOTE-Tomek and Fusion Learning with XGBoost Meta-Learner for Robust Diabetes Recognition;2024;Penelitian;Google Scholar, Garuda;https://faith.futuretechsci.org/index.php/FAITH/article/view/11/3
331;Syahroni Wahyu Iriananda, S.Kom., M.T.;11;Optimasi Klasifikasi Sentimen Komentar Pengguna Game Bergerak Menggunakan Svm, Grid Search Dan Kombinasi N-Gram;2024;Penelitian;Google Scholar, Garuda;https://jtiik.ub.ac.id/index.php/jtiik/article/view/8244/1333
332;Syahroni Wahyu Iriananda, S.Kom., M.T.;11;Outlier detection using Gaussian mixture model clustering to optimize XGBoost for credit approval prediction;2024;Penelitian;Google Scholar, Garuda;https://publikasi.dinus.ac.id/jcta/article/view/11638/4865
333;Syahroni Wahyu Iriananda, S.Kom., M.T.;11;ANALISIS SENTIMEN ULASAN GAME MOBILE FIRST-PERSON SHOOTER DI GOOGLE PLAY STORE MENGGUNAKAN METODE PEMBOBOTAN TF-IDF;2023;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=iCtsIfQAAAAJ&pagesize=100&citation_for_view=iCtsIfQAAAAJ:7PzlFSSx8tAC
334;Syahroni Wahyu Iriananda, S.Kom., M.T.;11;KINERJA AUTO LABELLING PADA ANALISIS SENTIMEN TERHADAP PASANGAN CALON PRESIDEN 2024 DI MEDIA SOSIAL X;2023;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=iCtsIfQAAAAJ&pagesize=100&citation_for_view=iCtsIfQAAAAJ:9ZlFYXVOiuMC
